id_master_country|date_in|date_out|energy|primary_goods|manufactures|services|investments|troops|military_equipment|migrations|tourism|sports|culture|information|technology|science|education|cooperation|economic_contribution|military_contribution|soft_contribution
un616|1995-01-01|1995-12-31|0.695|1.3338|1.0416|1.8648|0|0.3975|0.6813|0.9453|10.25|4.1724|0.0698|0|0.0582|1.2562|0.436|0.044|4.9352|1.0788|17.2319
un620|1995-01-01|1995-12-31|0.278|0.9747|1.2648|1.4208|0.101|0.318|0.1514|0.4932|2.46|0.9234|0.0698|0|0.0582|0.2855|0.4905|0.396|4.0393|0.4694|5.1766
un826|1995-01-01|1995-12-31|5.282|8.8749|12.4248|13.9416|7.171|11.607|9.1597|4.0278|11.603|4.446|3.9786|0|4.4814|10.9632|16.2955|4.928|47.6943|20.7667|60.7235
un203|1995-01-01|1995-12-31|0.3475|0.8208|1.1904|1.1544|0|0.2385|0|0.4521|1.804|2.1888|0.2094|0|0.0582|0.571|0.2725|0.044|3.5131|0.2385|5.6
un642|1995-01-01|1995-12-31|0.2085|0.3078|0.4464|0.2664|0|0.2385|0.4542|0.1233|2.911|4.2066|0|0|0|0.2284|0.981|0|1.2291|0.6927|8.4503
un643|1995-01-01|1995-12-31|12.3015|3.3858|1.3392|1.8648|0.101|1.6695|47.7667|11.2203|5.494|21.2724|0.2094|0|0.1746|4.5109|6.0495|0.132|18.9923|49.4362|49.0631
un702|1995-01-01|1995-12-31|2.9885|2.5137|6.5472|4.7952|0|0|0.2271|0.9453|3.239|0.3078|0|0|0.1164|0.3426|0.8175|0|16.8446|0.2271|5.7686
un710|1995-01-01|1995-12-31|0.973|3.4371|1.0416|0.7992|0.505|0|0.0757|1.0686|2.378|1.0602|0.4886|0|0.0582|0.6281|1.0355|0|6.7559|0.0757|6.7172
un752|1995-01-01|1995-12-31|0.556|2.6676|4.0176|2.7528|1.717|0.159|0.0757|0.8631|1.23|3.1122|0.4886|0|1.6296|2.2269|0.9265|2.508|11.711|0.2347|12.9849
un756|1995-01-01|1995-12-31|0|2.1033|4.9104|4.5288|3.333|0|0|1.3974|3.69|1.0944|0.0698|0|2.3862|1.9414|1.962|1.628|14.8755|0|14.1692
un764|1995-01-01|1995-12-31|0.139|4.4631|2.6784|2.5752|0.101|0|0.8327|0.5343|3.731|0.6498|0.0698|0|0|0.1142|0.0545|0|9.9567|0.8327|5.1536
un792|1995-01-01|1995-12-31|0.139|1.539|1.0416|2.5752|0|0.318|1.7411|1.1508|3.772|1.881|3.9786|0|0|0.4568|1.199|0.176|5.2948|2.0591|12.6142
un804|1995-01-01|1995-12-31|0.2085|1.0773|0.5952|0.5328|0|0|0|5.9184|1.968|0.513|0|0|0.2328|0.6852|1.526|0|2.4138|0|10.8434
eu900|1995-01-01|1995-12-31|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0
un862|1995-01-01|1995-12-31|5.0735|0.6156|0.2232|0.2664|0.101|0|0.5299|0.9864|0.369|0.2052|0|0|0|0.1142|0|1.1|6.2797|0.5299|2.7748
un704|1995-01-01|1995-12-31|0.3475|0.513|0.1488|0.3552|0|4.293|0.3785|0.0411|0.738|0.2394|0|0|0|0.0571|0|0|1.3645|4.6715|1.0756
un276|2000-01-01|2000-12-31|2.8495|12.2094|30.4296|14.4744|12.726|1.749|1.6654|9.5763|10.127|10.5336|2.0242|0.599|37.6554|11.5342|15.4235|8.624|72.6889|3.4144|106.0972
un024|2000-01-01|2000-12-31|2.641|0.2052|0|0.0888|0|0.3975|0.0757|0.0411|0.041|0.6498|0|0|0|0|0|0|2.935|0.4732|0.7319
un682|2000-01-01|2000-12-31|24.6725|0.3591|0.5208|0.7992|0.101|0|1.2869|4.932|3.526|1.0602|1.6752|0|0|0.2284|0.5995|0.616|26.4526|1.2869|12.6373
un012|2000-01-01|2000-12-31|7.923|0.0513|0|0.1776|0|0|0.4542|0.2466|0.451|1.4364|0|0|0|0.0571|0.3815|0|8.1519|0.4542|2.5726
un032|2000-01-01|2000-12-31|1.668|3.6936|0.5952|0.888|0.505|0.159|1.0598|1.4796|1.558|1.6416|0.0698|0|0.1164|0.7423|0.2725|0|7.3498|1.2188|5.8802
un036|2000-01-01|2000-12-31|4.865|9.2853|0.9672|3.4632|2.222|0.477|0.9841|3.8634|2.624|10.602|4.3974|0|2.7354|3.7115|8.72|1.452|20.8027|1.4611|38.1057
un040|2000-01-01|2000-12-31|0.278|1.9494|3.348|3.996|0.606|0.2385|0|0.9453|9.594|1.2312|0.6282|0.0599|1.2804|1.2562|2.507|0.66|10.1774|0.2385|18.1622
un050|2000-01-01|2000-12-31|0|0.1539|0.372|0.1776|0|0.5565|0.2271|0.9453|0.123|0.2736|0|0|0|0.0571|0|0|0.7035|0.7836|1.399
un056|2000-01-01|2000-12-31|2.919|10.9782|8.7048|8.7024|4.242|0.954|0.3028|0.8631|3.444|1.6074|1.1866|0.1797|1.1058|1.713|3.2155|1.232|35.5464|1.2568|14.5471
un076|2000-01-01|2000-12-31|0.3475|6.2073|2.0832|1.6872|1.212|0|2.8009|0.6576|2.829|3.078|0.0698|0|0.2328|1.8272|0.109|0.264|11.5372|2.8009|9.0674
un100|2000-01-01|2000-12-31|0.2085|0.3591|0.1488|0.3552|0|0|0.0757|0.0822|1.476|2.907|0.0698|0|0|0.2855|0.654|0|1.0716|0.0757|5.4745
un124|2000-01-01|2000-12-31|13.2745|14.1075|11.6064|7.0152|5.555|0.5565|1.5897|5.343|10.496|3.0438|6.7008|0.2995|4.8306|5.8813|2.9975|2.64|51.5586|2.1462|42.2325
un634|2000-01-01|2000-12-31|3.8225|0|0.0744|0.0888|0|0|0|0.4521|0.205|0.684|0|0|0|0|0.109|0|3.9857|0|1.4501
un152|2000-01-01|2000-12-31|0.0695|4.2579|0.1488|0.7104|0.303|0|0.5299|0.1644|0.943|0.9576|0.1396|0|0|0.3426|0.2725|0|5.4896|0.5299|2.8197
un156|2000-01-01|2000-12-31|2.8495|6.2073|14.508|5.328|0.606|0|6.5102|0.4932|16.687|10.773|0.0698|0|0.8148|5.0248|1.1445|0.836|29.4988|6.5102|35.8431
un196|2000-01-01|2000-12-31|0|0.1026|0.0744|0.7104|0|0|0|0.0822|1.435|0.6498|0|0|0.0582|0.0571|0.1635|0|0.8874|0|2.4458
un170|2000-01-01|2000-12-31|2.085|0.9747|0.2976|0.3552|0.101|0.0795|0.1514|0.1233|0.287|0.9918|0.0698|0|0|0.1142|0.327|0|3.8135|0.2309|1.9131
un191|2000-01-01|2000-12-31|0.2085|0.2052|0.2232|0.7104|0|0|0|0.5754|3.116|1.1286|0|0|0|0.2284|0.0545|0|1.3473|0|5.1029
un208|2000-01-01|2000-12-31|1.251|3.2832|2.0832|4.1736|1.717|0.318|0|0.3699|1.886|1.8126|0.5584|0.0599|0.6402|1.3704|1.0355|2.508|12.508|0.318|10.2409
un818|2000-01-01|2000-12-31|0.695|0.2565|0.1488|1.6872|0|0|0.8327|0.1644|2.747|0.7182|0|0|0|0.3997|2.2345|0|2.7875|0.8327|6.2638
un784|2000-01-01|2000-12-31|13.2745|1.3851|0.5952|0.3552|0|0.318|0.1514|2.1783|2.091|0.6156|0|0|0|0.0571|1.09|0.308|15.61|0.4694|6.34
un703|2000-01-01|2000-12-31|0.278|0.3078|0.6696|0.3552|0|0.159|0|0.1233|0.574|1.6074|0|0|0.0582|0.3426|0.109|0|1.6106|0.159|2.8145
un705|2000-01-01|2000-12-31|0|0.2565|0.5208|0.3552|0|0|0|0.1644|0.574|1.0602|0|0|0.0582|0.2855|0.0545|0|1.1325|0|2.1968
un724|2000-01-01|2000-12-31|1.529|5.643|5.8032|9.1464|3.03|0.636|2.0439|1.6851|24.764|2.8044|1.047|0.1198|0.9894|3.8257|3.379|2.068|25.1516|2.6799|40.6824
un233|2000-01-01|2000-12-31|0.2085|0.2565|0.1488|0.2664|0|0|0|0.2466|0.656|1.1286|0|0|0.0582|0.1142|0.0545|0|0.8802|0|2.2581
un608|2000-01-01|2000-12-31|0.2085|0.8208|2.3064|0.6216|0|0.159|0.0757|0.3288|1.066|0.1368|0.0698|0|0|0.0571|0.2725|0|3.9573|0.2347|1.931
un246|2000-01-01|2000-12-31|0.556|1.4877|2.5296|1.332|1.212|0.3975|0|0.1233|1.435|1.3338|0|0|2.037|1.2562|0.436|0.572|7.1173|0.3975|7.1933
un250|2000-01-01|2000-12-31|2.9885|12.0042|15.8472|14.4744|21.816|4.2135|7.6457|6.0417|41.246|7.524|5.6538|0.599|8.73|8.3937|11.336|7.436|67.1303|11.8592|96.9602
un300|2000-01-01|2000-12-31|0.556|1.026|0.372|3.3744|0.101|0.795|1.2112|0.6987|7.011|2.9412|0.2792|0|0.0582|0.8565|0.7085|0.352|5.4294|2.0062|12.9053
un528|2000-01-01|2000-12-31|7.506|11.5425|8.1096|8.6136|7.171|1.908|1.1355|1.5207|5.33|5.1984|0.9772|0.599|2.8518|3.3118|1.1445|4.796|42.9427|3.0435|25.7294
un348|2000-01-01|2000-12-31|0.2085|0.8721|1.6368|1.0656|0|0.159|0|0.2877|1.599|3.6252|0.7678|0|0.1164|0.6852|0.8175|0.044|3.783|0.159|7.9428
un356|2000-01-01|2000-12-31|0.556|4.0527|1.7112|2.9304|0|0.477|2.6495|6.165|1.435|0.5472|0.1396|0|0.3492|2.855|0.5995|0.044|9.2503|3.1265|12.1345
un360|2000-01-01|2000-12-31|5.7685|3.9501|2.0832|0.888|1.616|0|1.2112|0.2877|2.706|1.5732|0.2094|0|0|0.0571|0.109|0|14.3058|1.2112|4.9424
un368|2000-01-01|2000-12-31|7.4365|0|0|0|0|0|0.0757|0.1233|0.041|0.5814|0|0|0|0|0.7085|0|7.4365|0.0757|1.4542
un364|2000-01-01|2000-12-31|9.1045|0.4617|0.1488|0.3552|0|0|0.6813|2.6715|0.697|1.4022|0.1396|0|0|0.2284|0.109|0|10.0702|0.6813|5.2477
un372|2000-01-01|2000-12-31|0.0695|2.1033|4.3152|3.1968|0.707|0.159|0|0.3699|3.567|0.8892|0.8376|0|0.3492|0.4568|0.5995|0.352|10.3918|0.159|7.4212
un352|2000-01-01|2000-12-31|0|0.4617|0|0.1776|0|0|0|0|0.164|0.855|0.0698|0|0.0582|0.0571|0.0545|0|0.6393|0|1.2586
un376|2000-01-01|2000-12-31|0.139|3.1806|1.116|2.7528|0.202|0|0.3785|2.1783|1.271|0.8892|0.4886|0|1.164|1.6559|0.763|0.264|7.3904|0.3785|8.674
un380|2000-01-01|2000-12-31|1.807|5.7456|14.0616|9.8568|4.242|1.749|4.3906|2.055|21.976|6.7716|1.3262|0.0599|4.5396|5.4245|2.071|2.376|35.713|6.1396|46.5998
un392|2000-01-01|2000-12-31|0.556|3.3345|29.76|12.2544|6.565|0|4.9205|1.6029|2.542|3.8304|0.2792|0.0599|42.3696|12.3907|4.905|24.2|52.4699|4.9205|92.1797
un398|2000-01-01|2000-12-31|1.668|0.7695|0.0744|0.1776|0|0.0795|0|2.7537|0.779|1.6074|0|0|0|0.0571|0.7085|0|2.6895|0.0795|5.9057
un414|2000-01-01|2000-12-31|6.4635|0.0513|0.0744|0.3552|0|0|0|1.4385|1.025|0.7524|0|0|0|0.0571|0.218|0.66|6.9444|0|4.151
un428|2000-01-01|2000-12-31|0|0.2052|0.0744|0.1776|0|0|0|0.411|0.287|1.0602|0|0|0|0.0571|0.4905|0|0.4572|0|2.3058
un440|2000-01-01|2000-12-31|0.278|0.2052|0.1488|0.1776|0|0|0|0.2055|0.574|1.4364|0.0698|0|0|0.0571|0.0545|0|0.8096|0|2.3973
un442|2000-01-01|2000-12-31|0|0.3078|0.4464|3.552|0.404|0|0|0.1233|0.451|0.3078|0.9074|0|0.2328|0|0.0545|0.176|4.7102|0|2.2528
un458|2000-01-01|2000-12-31|3.475|2.6676|5.208|2.3976|0.404|0|0.4542|1.4796|5.453|0.4788|0.1396|0|0.0582|0.1713|1.5805|0.044|14.1522|0.4542|9.405
un470|2000-01-01|2000-12-31|0.0695|0|0.1488|0.1776|0|0|0|0|0.656|0.4104|0|0|0|0|0.0545|0|0.3959|0|1.1209
un484|2000-01-01|2000-12-31|5.9075|3.2319|9.2256|2.3976|0.202|0|0.8327|0.4932|11.029|1.881|1.6752|0|0.0582|0.7994|0.109|0.044|20.9646|0.8327|16.089
un566|2000-01-01|2000-12-31|7.506|0.1026|0|0.3552|0.101|0.795|0.1514|0.7398|0.451|1.197|0|0|0|0.1142|0.4905|0|8.0648|0.9464|2.9925
un578|2000-01-01|2000-12-31|13.9695|2.2572|0.744|3.108|0.808|0.2385|0.2271|0.2877|1.64|2.565|0.2094|0.0599|0.582|0.8565|0.7085|1.892|20.8867|0.4656|8.801
un554|2000-01-01|2000-12-31|0.139|2.4111|0.2976|0.7992|0.202|0.159|0.2271|0.6576|0.943|1.2312|0.2094|0|0.1746|0.7423|0.654|0.176|3.8489|0.3861|4.7881
un410|2000-01-01|2000-12-31|3.4055|2.3085|10.2672|5.5056|0.505|0.0795|1.2112|0.5343|2.829|5.5404|0.0698|0|6.7512|2.284|0.2725|0.352|21.9918|1.2907|18.6332
un586|2000-01-01|2000-12-31|0.0695|0.3591|0.5208|0.2664|0|0.318|0.6056|4.0689|0.287|0.1026|0|0|0|0.1142|0.0545|0|1.2158|0.9236|4.6272
un604|2000-01-01|2000-12-31|0.139|1.539|0.0744|0.2664|0|0|0.9084|0.0411|0.41|0.684|0|0|0|0.0571|0|0|2.0188|0.9084|1.1922
un616|2000-01-01|2000-12-31|0.556|1.3338|1.6368|1.776|0|0.3975|0.4542|0.7809|9.307|3.1122|0.1396|0|0.0582|1.6559|0.4905|0.044|5.3026|0.8517|15.5883
un620|2000-01-01|2000-12-31|0.139|0.8721|1.3392|1.5984|0.505|0.3975|0.3785|0.6165|2.993|1.2312|0.0698|0|0.0582|0.571|0.9265|0.616|4.4537|0.776|7.0822
un826|2000-01-01|2000-12-31|8.757|8.5671|13.9872|21.0456|21.109|7.155|9.3868|4.6032|12.382|5.643|7.4686|0.7188|6.2274|12.5049|18.3665|6.732|73.4659|16.5418|74.6464
un203|2000-01-01|2000-12-31|0.278|0.7182|1.7112|1.1544|0|0.159|0|0.4521|2.542|2.2914|0.1396|0.0599|0.1164|0.7423|0.436|0.044|3.8618|0.159|6.8237
un642|2000-01-01|2000-12-31|0.278|0.4617|0.5208|0.2664|0|0|0.4542|0.1233|2.829|5.3352|0.0698|0|0|0.3426|1.0355|0|1.5269|0.4542|9.7354
un643|2000-01-01|2000-12-31|19.043|4.0014|1.6368|1.6872|0.505|4.5315|17.7138|11.4258|11.316|15.9714|0.2094|0|0.2328|4.6251|3.379|0.132|26.8734|22.2453|47.2915
un702|2000-01-01|2000-12-31|3.6835|1.6929|7.812|4.9728|0|0|0.2271|1.3152|3.239|0.513|0.2792|0|0.5238|0.6281|1.09|0|18.1612|0.2271|7.5883
un710|2000-01-01|2000-12-31|1.251|3.7962|0.8928|0.888|0.808|0|0.1514|0.9864|3.116|1.6416|0.2094|0|0.0582|0.6281|3.7605|0|7.636|0.1514|10.4002
un752|2000-01-01|2000-12-31|1.0425|2.4111|4.6872|3.8184|2.929|0.2385|0.0757|0.9453|2.05|2.8386|0.6282|0.1797|2.5608|2.5695|2.1255|2.684|14.8882|0.3142|16.5816
un756|2000-01-01|2000-12-31|0.139|2.4624|4.7616|5.328|5.454|0.0795|0|1.4796|4.182|2.1888|0.1396|0.1797|3.8412|2.4553|2.1255|1.32|18.145|0.0795|17.9117
un764|2000-01-01|2000-12-31|0.834|3.9501|3.348|2.3976|0.101|0.159|1.7411|0.7398|5.125|1.1628|0.2094|0|0.0582|0.2284|0.1635|0|10.6307|1.9001|7.6871
un792|2000-01-01|2000-12-31|0.139|1.3338|1.488|3.3744|0.101|0.5565|2.271|1.233|5.125|1.6074|13.1224|0|0.0582|0.9136|1.4715|0.132|6.4362|2.8275|23.6631
un804|2000-01-01|2000-12-31|0.278|1.0773|0.6696|0.7104|0|0|0.6813|5.3019|3.444|4.6854|0|0|0.291|0.6852|1.526|0|2.7353|0.6813|15.9335
eu900|2000-01-01|2000-12-31|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0
un862|2000-01-01|2000-12-31|9.5215|0.5643|0.2232|0.1776|0.202|0|0.5299|0.9864|0.246|0.4446|0|0|0|0.1713|0|1.32|10.6886|0.5299|3.1683
un704|2000-01-01|2000-12-31|1.39|1.1799|0.372|0.444|0|0|0.3028|0.0411|0.123|0.684|0|0|0|0.0571|0.0545|0|3.3859|0.3028|0.9597
un276|2005-01-01|2005-12-31|7.7145|22.6746|55.6512|28.6824|21.816|1.749|1.8168|10.1928|11.48|12.8592|6.0726|4.8519|36.7824|12.8475|21.4185|17.204|136.5387|3.5658|133.7089
un024|2005-01-01|2005-12-31|8.479|0.2565|0|0|0|0.0795|0.0757|0.0411|0.123|0.9234|0|0|0|0|0|0|8.7355|0.1552|1.0875
un682|2005-01-01|2005-12-31|58.38|0.6156|1.2648|1.9536|0.202|0|1.2112|6.0828|4.305|1.0602|2.2336|0|0.0582|0.2284|1.09|1.54|62.416|1.2112|16.5982
un012|2005-01-01|2005-12-31|16.541|0.1026|0|0.444|0|0|0.5299|0.2466|0.779|0.8208|0|0|0|0.1142|0.436|0|17.0876|0.5299|2.3966
un032|2005-01-01|2005-12-31|2.4325|5.9508|0.8184|1.1544|0.505|0.2385|1.1355|1.4385|2.05|2.6676|0.9772|0.1198|0.1164|0.8565|0.2725|0|10.8611|1.374|8.4985
un036|2005-01-01|2005-12-31|9.9385|14.4666|1.4136|5.4168|4.949|0.3975|1.2869|4.1511|2.952|12.7224|0.6282|0.1198|3.2592|4.568|14.606|2.508|36.1845|1.6844|45.5147
un040|2005-01-01|2005-12-31|1.946|3.6936|6.2496|7.3704|1.717|0.318|0|1.1097|10.66|2.565|0.4188|0.4792|1.6878|1.4846|2.7795|2.332|20.9766|0.318|23.5166
un050|2005-01-01|2005-12-31|0|0.2052|0.5952|0.1776|0|2.1465|0.0757|0.9864|0.123|0.3762|0|0|0|0.1142|0.0545|0|0.978|2.2222|1.6543
un056|2005-01-01|2005-12-31|8.4095|16.2621|16.368|9.768|11.312|0.159|0.2271|0.8631|3.608|1.6758|2.2336|1.0183|1.6296|2.2269|1.744|2.992|62.1196|0.3861|17.9913
un076|2005-01-01|2005-12-31|2.5715|13.6971|4.092|2.8416|1.818|0.318|2.4224|0.6576|2.87|3.7278|0.0698|0.2396|0.4074|2.9121|0.109|0.66|25.0202|2.7404|11.6533
un100|2005-01-01|2005-12-31|0.4865|0.9234|0.4464|0.7992|0|0.159|0.0757|0.0822|2.583|3.8988|0.0698|0|0.0582|0.2855|0.7085|0|2.6555|0.2347|7.686
un124|2005-01-01|2005-12-31|26.6185|19.1862|13.6152|9.768|9.191|0.636|1.4383|6.0417|10.045|3.6936|9.4928|1.8569|6.5184|7.3659|5.7225|5.588|78.3789|2.0743|56.3248
un634|2005-01-01|2005-12-31|7.9925|0.0513|0.1488|0.5328|0|0|0|0.6987|0.492|0.7524|0|0|0|0|0.218|0.924|8.7254|0|3.0851
un152|2005-01-01|2005-12-31|0.417|10.0035|0.372|1.2432|0.505|0.159|0.4542|0.2055|1.066|1.6074|0.349|0.1198|0|0.5139|0.1635|0|12.5407|0.6132|4.0251
un156|2005-01-01|2005-12-31|6.4635|12.7224|46.2768|12.9648|1.313|0.2385|5.7532|0.5754|25.01|15.9714|0.698|1.1381|4.8306|12.0481|2.9975|2.068|79.7405|5.9917|65.3371
un196|2005-01-01|2005-12-31|0.0695|0.1026|0.0744|1.1544|0.101|0|0|0.1233|1.312|0.7524|0|0|0.0582|0.0571|0.3815|0.044|1.5019|0|2.7285
un170|2005-01-01|2005-12-31|3.058|1.5903|0.4464|0.444|0.202|0.0795|0.0757|0.1233|0.492|1.5732|0.1396|0.1797|0|0.1713|0.436|0|5.7407|0.1552|3.1151
un191|2005-01-01|2005-12-31|0.417|0.4617|0.372|1.776|0|0|0|0.6165|4.141|2.3256|0.0698|0.0599|0.0582|0.2855|0.2725|0|3.0267|0|7.829
un208|2005-01-01|2005-12-31|2.8495|5.13|3.5712|7.548|3.03|0.318|0|0.411|4.92|3.078|0.9772|1.6173|0.7566|1.5417|0.872|3.212|22.1287|0.318|17.3858
un818|2005-01-01|2005-12-31|2.0155|0.5643|0.1488|2.5752|0|0|0.9084|0.2466|4.387|2.2572|0.349|0.0599|0|0.5139|2.5615|0|5.3038|0.9084|10.3751
un784|2005-01-01|2005-12-31|26.0625|4.4118|1.86|0.7992|0.202|0|0.2271|2.7537|3.813|1.0602|0|0.0599|0|0.1142|1.853|0.748|33.3355|0.2271|10.402
un703|2005-01-01|2005-12-31|0.834|0.8208|1.7112|0.7992|0|0.159|0|0.1233|0.82|2.4282|0|0.1198|0.0582|0.3426|0.109|0.088|4.1652|0.159|4.0891
un705|2005-01-01|2005-12-31|0.139|0.4617|1.0416|0.7104|0.101|0.0795|0|0.1644|0.82|1.8468|0.0698|0|0.0582|0.3426|0.109|0.044|2.4537|0.0795|3.4548
un724|2005-01-01|2005-12-31|3.058|9.9009|9.7464|16.5168|7.171|0.636|2.4224|4.4388|29.848|5.7798|2.3034|1.0183|1.5714|5.2532|1.4715|5.236|46.3931|3.0584|56.9204
un233|2005-01-01|2005-12-31|0.417|0.3591|0.372|0.5328|0|0|0|0.2055|1.025|1.5732|0|0.0599|0|0.1142|0.0545|0|1.6809|0|3.0323
un608|2005-01-01|2005-12-31|0.278|1.0773|2.4552|0.7992|0|0.0795|0.1514|0.3699|1.394|0.1368|0.0698|0|0.0582|0.1142|0.3815|0|4.6097|0.2309|2.5244
un246|2005-01-01|2005-12-31|1.0425|2.0007|3.6456|2.9304|1.919|0.159|0|0.1644|1.681|1.4706|0.0698|0.1797|2.328|1.4275|0.7085|1.364|11.5382|0.159|9.3935
un250|2005-01-01|2005-12-31|6.533|17.442|23.064|21.4008|28.987|4.8495|8.2513|6.2061|40.057|9.1314|7.1196|1.7371|9.3702|9.136|19.511|17.116|97.4268|13.1008|119.3844
un300|2005-01-01|2005-12-31|0.6255|1.6416|0.6696|5.9496|0.303|1.0335|1.2112|0.9453|7.872|4.959|0.4886|0.0599|0.0582|1.3133|1.308|0.572|9.1893|2.2447|17.5763
un528|2005-01-01|2005-12-31|17.8615|22.059|16.1448|16.0728|15.15|1.1925|1.4383|1.6851|5.33|6.5322|3.0014|2.8752|4.4232|4.0541|2.18|7.656|87.2881|2.6308|37.7372
un348|2005-01-01|2005-12-31|0.6255|1.6416|3.4968|2.22|0.202|0.2385|0|0.3288|1.845|4.959|6.282|0.2995|0.1746|0.8565|1.1445|0.132|8.1859|0.2385|16.0219
